WORD,WORD,SyntCat,Category,subcat1,subcat2,subcat3,subcat4,Article,hits,misses,false_alarms,correct_rejections,acc,false_alarm_rate,hit_rate,num_synonyms,num_ratings_synonyms,num_meanings,num_ratings_meanings,word_upper,word,arousal,concrete,fam,image,valence,word_lower_no_article,Word_article,Lg10WF,Lg10CD,google_ngram_frequency,Word,LgTV_T=1700,LgDF,orth_neighborhood,phon_neighborhood,tokens_used,orth_vals_used,phon_vals_used,log_orth_neighborhood,log_phon_neighborhood
TO TWINKLE,TO TWINKLE,VERB,,,,,,to,66,20,6,86,0.8539325842696629,0.06521739130434782,0.7674418604651163,2.3076923076923075,26.0,1.4230769230769231,26.0,TO TWINKLE,to twinkle,3.68181818181818,3.07692307692308,4.57692307692308,3.19230769230769,4.1304347826087,twinkle,to twinkle,2.1987,1.8865,-16.615472829678847,TO TWINKLE,2.60269,3.465736,2.0,2.0,twinkle,2,2,1.0986122886681098,1.0986122886681098
LOCKED-IN SYNDROME,LOCKED-IN SYNDROME,NOUN,diseases and conditions,psychiatric/brain,,,,,59,14,1,88,0.9074074074074074,0.011235955056179775,0.8082191780821918,0.25,16.0,1.0,12.0,LOCKED-IN SYNDROME,locked-in syndrome,2.54545454545455,2.34615384615385,1.92307692307692,1.30769230769231,1.69565217391304,locked-in syndrome,locked-in syndrome,,,-17.156583727060262,LOCKED-IN SYNDROME,,,0.0,0.0,locked-in;syndrome,nan;0,nan;0,0.0,0.0
A LANDLADY,A LANDLADY,NOUN,people,Other,,,,a,70,12,6,85,0.8959537572254336,0.06593406593406594,0.8536585365853658,1.04,25.0,1.0740740740740742,27.0,A LANDLADY,a landlady,2.27272727272727,4.19230769230769,4.65384615384615,3.46153846153846,2.91304347826087,landlady,a landlady,2.0294,1.8921,-17.32080699158684,A LANDLADY,2.211018,3.044522,0.0,0.0,landlady,0,0,0.0,0.0
VAGUE,VAGUE,ADJ,,,,,,,39,31,9,72,0.7350993377483444,0.1111111111111111,0.5571428571428572,2.8,25.0,1.1851851851851851,27.0,VAGUE,vague,1.95454545454545,1.34615384615385,4.92307692307692,1.30769230769231,2.26086956521739,vague,vague,2.3655,2.3032,-11.408431779722685,VAGUE,3.410873,5.01728,2.0,7.0,vague,2,7,1.0986122886681098,2.0794415416798357
A SEAHAWK,A SEAHAWK,NOUN,living things,animal,bird,,,a,56,20,8,77,0.8260869565217391,0.09411764705882353,0.7368421052631579,0.36,25.0,1.6538461538461535,26.0,A SEAHAWK,a seahawk,3.0952380952381,4.53846153846154,3.92307692307692,3.92307692307692,3.30434782608696,seahawk,a seahawk,,,-20.392955550496414,A SEAHAWK,,,,,seahawk,,,,
TO AMASS,TO AMASS,VERB,,,,,,to,34,47,5,85,0.695906432748538,0.05555555555555555,0.41975308641975306,2.9166666666666665,24.0,1.28,25.0,TO AMASS,to amass,2.72727272727273,2.38461538461538,4.0,2.03846153846154,3.34782608695652,amass,to amass,0.6021,0.6021,-15.204912714354585,TO AMASS,2.031432,2.397895,,,amass,,,,
TO SHUDDER,TO SHUDDER,VERB,,,,,,to,49,22,21,62,0.7207792207792207,0.25301204819277107,0.6901408450704225,2.3846153846153846,26.0,1.4444444444444444,27.0,TO SHUDDER,to shudder,3.22727272727273,3.0,4.69230769230769,2.92307692307692,1.95652173913043,shudder,to shudder,1.7634,1.699,-15.398529278521426,TO SHUDDER,2.378774,3.258097,0.0,2.0,shudder,0,2,0.0,1.0986122886681098
A SHIITE,A SHIITE,NOUN,people,Religious,,,,a,60,14,2,78,0.8961038961038961,0.025,0.8108108108108109,0.125,16.0,1.0,22.0,A SHIITE,a Shiite,2.77272727272727,3.76923076923077,3.30769230769231,2.80769230769231,2.39130434782609,Shiite,a Shiite,,,-17.191485230040065,A SHIITE,,,,,shiite,,,,
TO HARMONIZE,TO HARMONIZE,VERB,,,,,,to,44,25,9,71,0.7718120805369127,0.1125,0.6376811594202898,1.72,25.0,1.5555555555555556,27.0,TO HARMONIZE,to harmonize,3.18181818181818,2.57692307692308,4.61538461538461,1.92307692307692,4.34782608695652,harmonize,to harmonize,0.7782,0.7782,-14.519071760545966,TO HARMONIZE,1.975238,2.302585,,,harmonize,,,,
GOOD,GOOD,ADJ,,,,,,,37,35,2,79,0.7581699346405228,0.024691358024691357,0.5138888888888888,5.461538461538462,26.0,1.962962962962963,27.0,GOOD,good,3.5,1.5,4.80769230769231,1.76923076923077,4.47826086956522,good,good,5.1242,3.92,-7.49752243433904,GOOD,,,13.0,14.0,good,13,14,2.6390573296152584,2.70805020110221
TO PREEN,TO PREEN,VERB,,,,,,to,38,37,8,71,0.7077922077922078,0.10126582278481013,0.5066666666666667,2.4761904761904763,21.0,1.35,20.0,TO PREEN,to preen,2.59090909090909,2.65384615384615,3.73076923076923,2.61538461538462,3.1304347826087,preen,to preen,0.6021,0.6021,-17.228887963949425,TO PREEN,,,,,preen,,,,
TO HONOR,TO HONOR,VERB,,,,,,to,42,31,9,74,0.7435897435897436,0.10843373493975904,0.5753424657534246,2.64,25.0,1.4444444444444444,27.0,TO HONOR,to honor,3.63636363636364,1.69230769230769,4.61538461538461,2.04,4.60869565217391,honor,to honor,3.6913,3.276,-12.944210654957583,TO HONOR,3.701302,5.831882,2.0,10.0,honor,2,10,1.0986122886681098,2.3978952727983707
AFGHANISTAN,AFGHANISTAN,NOUN,geography,world,country,,,,64,12,10,76,0.8641975308641975,0.11627906976744186,0.8421052631578947,0.0,25.0,1.0,27.0,AFGHANISTAN,Afghanistan,3.13636363636364,4.53846153846154,4.34615384615385,3.68,1.8695652173913,Afghanistan,Afghanistan,,,-11.211252515603617,AFGHANISTAN,1.832581,3.610918,0.0,0.0,afghanistan,0,0,0.0,0.0
A CARROT,A CARROT,NOUN,food,vegetable,root,,,a,77,20,1,81,0.88268156424581,0.012195121951219513,0.7938144329896907,0.0416666666666666,24.0,1.2222222222222223,27.0,A CARROT,a carrot,2.27272727272727,4.88,4.88461538461539,4.8,3.40909090909091,carrot,a carrot,2.2923,2.0934,-14.991780758635263,A CARROT,2.630089,3.663562,2.0,5.0,carrot,2,5,1.0986122886681098,1.791759469228055
ONTARIO,ONTARIO,NOUN,geography,world,Canadian Province,,,,61,25,11,85,0.8021978021978022,0.11458333333333333,0.7093023255813954,0.0,25.0,1.0769230769230769,26.0,ONTARIO,Ontario,2.77272727272727,4.46153846153846,4.30769230769231,3.6,3.43478260869565,Ontario,Ontario,,,-11.752546628691222,ONTARIO,1.94591,3.637586,0.0,0.0,ontario,0,0,0.0,0.0
CELLULITIS,CELLULITIS,NOUN,diseases and conditions,infectious,,,,,71,17,9,88,0.8594594594594595,0.09278350515463918,0.8068181818181818,0.05,20.0,1.0,22.0,CELLULITIS,cellulitis,2.27272727272727,3.88,3.07692307692308,2.72,1.78260869565217,cellulitis,cellulitis,1.0,0.9031,-14.4214740699205,CELLULITIS,,,,,cellulitis,,,,
A BEEKEEPER,A BEEKEEPER,NOUN,people,Other,,,,a,56,12,9,67,0.8541666666666666,0.11842105263157894,0.8235294117647058,0.32,25.0,1.0,27.0,A BEEKEEPER,a beekeeper,3.27272727272727,4.38461538461539,4.5,4.26923076923077,3.47826086956522,beekeeper,a beekeeper,1.0,0.9542,-17.188297899325786,A BEEKEEPER,,,,,beekeeper,,,,
AN ATHEIST,AN ATHEIST,NOUN,people,Religious,,,,an,79,6,9,84,0.9157303370786517,0.0967741935483871,0.9294117647058824,0.68,25.0,1.0,27.0,AN ATHEIST,an atheist,2.22727272727273,3.07692307692308,4.76923076923077,1.53846153846154,2.65217391304348,atheist,an atheist,1.7482,1.6721,-14.377420267164714,AN ATHEIST,1.741927,2.197225,1.0,1.0,atheist,1,1,0.6931471805599453,0.6931471805599453
JOSHUA JACKSON,JOSHUA JACKSON,NOUN,famous people,Actors,,,,,51,18,4,72,0.8482758620689655,0.05263157894736842,0.7391304347826086,0.0,23.0,1.0,21.0,JOSHUA JACKSON,Joshua Jackson,2.72727272727273,4.38461538461539,2.15384615384615,3.23076923076923,3.39130434782609,Joshua Jackson,Joshua Jackson,,,-19.9680723101138,JOSHUA JACKSON,,,0.0,0.0,joshua;jackson,0;0,0;0,0.0,0.0
A GHOUL,A GHOUL,NOUN,mythical creatures,,,,,a,59,24,5,85,0.8323699421965318,0.05555555555555555,0.7108433734939759,2.2916666666666665,24.0,1.4444444444444444,27.0,A GHOUL,a ghoul,3.81818181818182,3.26923076923077,4.46153846153846,3.34615384615385,1.73913043478261,ghoul,a ghoul,1.7243,1.4914,-16.561759856798652,A GHOUL,,,1.0,25.0,ghoul,1,25,0.6931471805599453,3.258096538021482
A RAZOR,A RAZOR,NOUN,household item,bathroom item,grooming,,,a,52,25,11,75,0.7791411042944786,0.12790697674418605,0.6753246753246753,0.84,25.0,1.5555555555555556,27.0,A RAZOR,a razor,3.36363636363636,4.80769230769231,4.84615384615385,4.65384615384615,2.78260869565217,razor,a razor,2.5465,2.4031,-14.232203321862752,A RAZOR,2.590267,3.555348,1.0,11.0,razor,1,11,0.6931471805599453,2.4849066497880004
MUMPS,MUMPS,NOUN,diseases and conditions,infectious,,,,,55,30,1,91,0.8248587570621468,0.010869565217391304,0.6470588235294118,0.125,24.0,1.1538461538461535,26.0,MUMPS,mumps,2.22727272727273,3.84615384615385,4.30769230769231,2.57692307692308,1.34782608695652,mumps,mumps,1.7853,1.5682,-14.198004891980816,MUMPS,1.566878,3.178054,6.0,7.0,mumps,6,7,1.9459101490553132,2.0794415416798357
SWEET PEAS,SWEET PEAS,NOUN,food,vegetable,legume,,,,76,19,11,92,0.8484848484848485,0.10679611650485436,0.8,0.16,25.0,1.4814814814814814,27.0,SWEET PEAS,sweet peas,2.63636363636364,4.80769230769231,4.61538461538461,4.46153846153846,3.95454545454545,sweet peas,sweet peas,,,-16.089155418304806,SWEET PEAS,,,10.0,27.0,sweet;peas,8;12,13;41,2.3978952727983707,3.332204510175204
A MANGO,A MANGO,NOUN,food,fruit,,,,a,67,21,11,84,0.825136612021858,0.11578947368421053,0.7613636363636364,0.08,25.0,1.0740740740740742,27.0,A MANGO,a mango,2.95238095238095,4.92,4.76923076923077,4.69230769230769,3.91304347826087,mango,a mango,1.9294,1.7924,-16.05758893479372,A MANGO,,,3.0,3.0,mango,3,3,1.3862943611198906,1.3862943611198906
ALBUQUERQUE,ALBUQUERQUE,NOUN,geography,United States,big city,,,,58,18,3,80,0.8679245283018868,0.03614457831325301,0.7631578947368421,0.0,24.0,1.0,27.0,ALBUQUERQUE,Albuquerque,3.0,4.46153846153846,4.15384615384615,3.30769230769231,3.30434782608696,Albuquerque,Albuquerque,,,-13.260581303308284,ALBUQUERQUE,,,0.0,0.0,albuquerque,0,0,0.0,0.0
LATOYA,LATOYA,NOUN,common names,girl,,,,,54,19,2,78,0.8627450980392157,0.025,0.7397260273972602,0.0,21.0,1.12,25.0,LATOYA,Latoya,2.45454545454545,3.84,2.92307692307692,2.68,2.91304347826087,Latoya,Latoya,,,-16.216337568088512,LATOYA,,,,,latoya,,,,
SHEARS,SHEARS,NOUN,tool,,,,,,42,36,4,80,0.7530864197530864,0.047619047619047616,0.5384615384615384,1.64,25.0,1.5555555555555556,27.0,SHEARS,shears,2.63636363636364,4.57692307692308,4.42307692307692,4.19230769230769,2.95652173913043,shears,shears,1.6902,1.5441,-14.040164163467772,SHEARS,1.697143,2.772589,5.0,17.0,shears,5,17,1.791759469228055,2.8903717578961645
CANADA,CANADA,NOUN,geography,world,country,,,,49,10,13,56,0.8203125,0.18840579710144928,0.8305084745762712,0.0,25.0,1.0,27.0,CANADA,Canada,2.68181818181818,4.46153846153846,4.53846153846154,3.76923076923077,3.60869565217391,Canada,Canada,,,-9.92043537247116,CANADA,2.777784,6.089045,0.0,0.0,canada,0,0,0.0,0.0
MICHAEL CAINE,MICHAEL CAINE,NOUN,famous people,Actors,,,,,61,29,7,98,0.8153846153846154,0.06666666666666667,0.6777777777777778,0.0,23.0,1.0,24.0,MICHAEL CAINE,Michael Caine,2.72727272727273,4.38461538461539,3.42307692307692,4.03846153846154,3.34782608695652,Michael Caine,Michael Caine,,,-16.549505324717767,MICHAEL CAINE,,,0.0,4.0,michael;caine,0;nan,4;nan,0.0,1.6094379124341003
EGYPT,EGYPT,NOUN,geography,world,country,,,,64,17,13,78,0.8255813953488372,0.14285714285714285,0.7901234567901234,0.0,25.0,1.0,26.0,EGYPT,Egypt,3.54545454545455,4.52,4.42307692307692,4.03846153846154,3.17391304347826,Egypt,Egypt,,,-10.500000668756984,EGYPT,2.463853,5.758902,0.0,0.0,egypt,0,0,0.0,0.0
AN END TABLE,AN END TABLE,NOUN,furniture,indoor,table,,,an,55,24,6,81,0.8192771084337349,0.06896551724137931,0.6962025316455697,0.48,25.0,1.1071428571428572,28.0,AN END TABLE,an end table,1.81818181818182,4.69230769230769,4.73076923076923,4.38461538461539,3.21739130434783,end table,an end table,,,-16.42512062266421,AN END TABLE,,,9.0,12.5,end;table,9;9,13;12,2.302585092994046,2.6026896854443837
A ROCKING CHAIR,A ROCKING CHAIR,NOUN,furniture,indoor,chair,,,a,56,25,10,80,0.7953216374269005,0.1111111111111111,0.691358024691358,0.8,25.0,1.0740740740740742,27.0,A ROCKING CHAIR,a rocking chair,2.40909090909091,4.84615384615385,4.76923076923077,4.65384615384615,3.8695652173913,rocking chair,a rocking chair,,,-15.490074297427512,A ROCKING CHAIR,,,6.0,25.0,rocking;chair,5;7,13;37,1.9459101490553132,3.258096538021482
TRUE,TRUE,ADJ,,,,,,,60,8,1,77,0.9383561643835616,0.01282051282051282,0.8823529411764706,2.6538461538461537,26.0,1.6296296296296295,27.0,TRUE,true,2.95454545454545,1.84615384615385,4.84615384615385,1.61538461538462,4.34782608695652,TRUE,TRUE,,,-8.626250437470041,TRUE,4.255022,7.550661,4.0,23.0,true,4,23,1.6094379124341003,3.1780538303479458
CANDACE,CANDACE,NOUN,common names,girl,,,,,70,23,10,94,0.8324873096446701,0.09615384615384616,0.7526881720430108,0.0833333333333333,24.0,1.36,25.0,CANDACE,Candace,2.66666666666667,3.92307692307692,3.07692307692308,2.03846153846154,3.17391304347826,Candace,Candace,,,-13.849500507159211,CANDACE,,,,,candace,,,,
TO SHEATHE,TO SHEATHE,VERB,,,,,,to,48,20,6,69,0.8181818181818182,0.08,0.7058823529411765,1.565217391304348,23.0,1.3636363636363635,22.0,TO SHEATHE,to sheathe,2.81818181818182,3.12,3.80769230769231,2.92307692307692,2.8695652173913,sheathe,to sheathe,0.7782,0.7782,-17.78519522740128,TO SHEATHE,,,,,sheathe,,,,
KIMBERLY,KIMBERLY,NOUN,common names,girl,,,,,62,21,7,84,0.8390804597701149,0.07692307692307693,0.7469879518072289,0.0,25.0,1.2222222222222223,27.0,KIMBERLY,Kimberly,2.77272727272727,3.76923076923077,3.64,2.0,3.47826086956522,Kimberly,Kimberly,,,-13.443176010147312,KIMBERLY,0.255933,1.098612,,,kimberly,,,,
A GREAT-GRANDMOTHER,A GREAT-GRANDMOTHER,NOUN,family relations,,,,,a,73,9,6,79,0.9101796407185628,0.07058823529411765,0.8902439024390244,0.2,25.0,1.0769230769230769,26.0,A GREAT-GRANDMOTHER,a great-grandmother,2.59090909090909,4.19230769230769,4.61538461538461,3.46153846153846,4.26086956521739,great-grandmother,a great-grandmother,,,-17.910355552370955,A GREAT-GRANDMOTHER,,,,,great-grandmother,,,,
TO FUMBLE,TO FUMBLE,VERB,,,,,,to,49,30,5,80,0.7865853658536586,0.058823529411764705,0.620253164556962,2.0384615384615383,26.0,1.6666666666666667,27.0,TO FUMBLE,to fumble,2.86363636363636,3.07692307692308,4.88461538461539,3.19230769230769,2.0,fumble,to fumble,1.6128,1.4771,-15.829833541403609,TO FUMBLE,,,5.0,5.0,fumble,5,5,1.791759469228055,1.791759469228055
SHOELACES,SHOELACES,NOUN,clothing,shoes,part,,,,47,28,6,76,0.7834394904458599,0.07317073170731707,0.6266666666666667,0.36,25.0,1.0,27.0,SHOELACES,shoelaces,1.86363636363636,4.88461538461539,4.84615384615385,4.57692307692308,3.08695652173913,shoelaces,shoelaces,1.7404,1.6232,-15.127361661726477,SHOELACES,1.832581,2.772589,1.0,0.0,shoelaces,1,0,0.6931471805599453,0.0
TO CORRAL,TO CORRAL,VERB,,,,,,to,62,21,8,84,0.8342857142857143,0.08695652173913043,0.7469879518072289,2.0869565217391304,23.0,1.4615384615384617,26.0,TO CORRAL,to corral,3.40909090909091,3.38461538461538,4.0,2.64,2.91304347826087,corral,to corral,2.0792,1.8808,-16.075990416480803,TO CORRAL,1.770706,3.688879,1.0,1.0,corral,1,1,0.6931471805599453,0.6931471805599453
THE EVERGLADES,THE EVERGLADES,NOUN,earth formation,land,national park,famous,,the,50,18,2,75,0.8620689655172413,0.025974025974025976,0.7352941176470589,0.0,25.0,1.037037037037037,27.0,THE EVERGLADES,the Everglades,3.63636363636364,4.65384615384615,4.34615384615385,4.26923076923077,3.60869565217391,Everglades,the Everglades,,,-15.22091301172868,THE EVERGLADES,,,0.0,0.0,everglades,0,0,0.0,0.0
TO TIP,TO TIP,VERB,,,,,,to,68,42,13,105,0.7587719298245614,0.11016949152542373,0.6181818181818182,1.8846153846153848,26.0,2.2962962962962963,27.0,TO TIP,to tip,3.0,3.11538461538462,4.84615384615385,3.07692307692308,4.0,tip,to tip,3.1492,3.0137,-14.114691659614351,TO TIP,3.650658,5.814131,21.0,34.0,tip,21,34,3.091042453358316,3.5553480614894135
TO YEARN,TO YEARN,VERB,,,,,,to,42,31,3,77,0.7777777777777778,0.0375,0.5753424657534246,3.1153846153846154,26.0,1.148148148148148,27.0,TO YEARN,to yearn,3.63636363636364,1.57692307692308,4.57692307692308,1.73076923076923,3.0,yearn,to yearn,1.699,1.6335,-16.20896144173356,TO YEARN,,,5.0,15.0,yearn,5,15,1.791759469228055,2.772588722239781
HIGH HEELS,HIGH HEELS,NOUN,clothing,shoes,,,,,46,14,2,71,0.8796992481203008,0.0273972602739726,0.7666666666666667,0.84,25.0,1.0740740740740742,27.0,HIGH HEELS,high heels,3.54545454545455,4.8,4.76923076923077,4.69230769230769,3.65217391304348,high heels,high heels,,,-13.724552868737824,HIGH HEELS,,,6.5,40.5,high;heels,5;8,60;21,2.0149030205422647,3.7256934272366524
BLOODY,BLOODY,ADJ,,,,,,,35,27,4,67,0.7669172932330827,0.056338028169014086,0.5645161290322581,0.92,25.0,1.7037037037037035,27.0,BLOODY,bloody,4.13636363636364,3.57692307692308,4.72,4.26923076923077,1.40909090909091,bloody,bloody,3.2929,2.9542,-10.906605985601711,BLOODY,3.202069,4.770685,2.0,3.0,bloody,2,3,1.0986122886681098,1.3862943611198906
TO HELP,TO HELP,VERB,,,,,,to,44,32,19,64,0.6792452830188679,0.2289156626506024,0.5789473684210527,3.269230769230769,26.0,1.2692307692307692,26.0,TO HELP,to help,3.36363636363636,2.34615384615385,4.84615384615385,2.73076923076923,4.5,help,to help,4.6719,3.8891,-9.418234217841214,TO HELP,4.515428,8.560061,8.0,12.0,help,8,12,2.1972245773362196,2.5649493574615367
A UPHOLSTERER,A UPHOLSTERER,NOUN,people,Other,,,,a,74,14,7,85,0.8833333333333333,0.07608695652173914,0.8409090909090909,0.48,25.0,1.0384615384615383,26.0,A UPHOLSTERER,a upholsterer,2.31818181818182,3.76923076923077,3.65384615384615,2.96153846153846,3.21739130434783,upholsterer,a upholsterer,,,-24.324781143324834,A UPHOLSTERER,,,,,upholsterer,,,,
MATURE,MATURE,ADJ,,,,,,,52,27,6,82,0.8023952095808383,0.06818181818181818,0.6582278481012658,3.0384615384615383,26.0,1.962962962962963,27.0,MATURE,mature,3.04545454545455,1.76923076923077,4.88461538461539,2.26923076923077,3.91304347826087,mature,mature,2.6232,2.5211,-11.062861423723088,MATURE,3.128221,5.129899,3.0,2.0,mature,3,2,1.3862943611198906,1.0986122886681098
FREQUENT,FREQUENT,ADJ,,,,,,,38,51,15,79,0.639344262295082,0.1595744680851064,0.42696629213483145,3.423076923076923,26.0,1.5555555555555556,27.0,FREQUENT,frequent,3.09090909090909,2.0,4.73076923076923,1.57692307692308,3.52173913043478,frequent,frequent,2.1492,2.1106,-10.566463133890023,FREQUENT,3.626561,5.342334,0.0,0.0,frequent,0,0,0.0,0.0
TO ENLIVEN,TO ENLIVEN,VERB,,,,,,to,32,47,5,81,0.6848484848484848,0.05813953488372093,0.4050632911392405,2.260869565217391,23.0,1.2916666666666667,24.0,TO ENLIVEN,to enliven,3.72727272727273,1.76,4.11538461538461,1.73076923076923,4.1304347826087,enliven,to enliven,0.301,0.301,-15.634138946375554,TO ENLIVEN,,,,,enliven,,,,
A WIDOW,A WIDOW,NOUN,family relations,,,,,a,56,20,15,75,0.7891566265060241,0.16666666666666666,0.7368421052631579,0.6666666666666666,24.0,1.4230769230769231,26.0,A WIDOW,a widow,2.5,4.08,4.73076923076923,3.30769230769231,2.26086956521739,widow,a widow,2.791,2.5786,-13.246909257357643,A WIDOW,2.833213,4.59512,2.0,7.0,widow,2,7,1.0986122886681098,2.0794415416798357
TO COAGULATE,TO COAGULATE,VERB,,,,,,to,63,23,16,73,0.7771428571428571,0.1797752808988764,0.7325581395348837,1.6923076923076923,26.0,1.16,25.0,TO COAGULATE,to coagulate,2.18181818181818,3.11538461538462,4.19230769230769,2.34615384615385,2.69565217391304,coagulate,to coagulate,0.8451,0.8451,-16.559212097390223,TO COAGULATE,,,,,coagulate,,,,
TOUGH,TOUGH,ADJ,,,,,,,46,35,8,76,0.7393939393939394,0.09523809523809523,0.5679012345679012,3.923076923076923,26.0,2.0,27.0,TOUGH,tough,3.72727272727273,2.23076923076923,4.76923076923077,2.44,3.04347826086957,tough,tough,3.6644,3.4389,-10.96872625392368,TOUGH,3.598453,5.583496,6.0,23.0,tough,6,23,1.9459101490553132,3.1780538303479458
SHAKY,SHAKY,ADJ,,,,,,,49,28,7,75,0.779874213836478,0.08536585365853659,0.6363636363636364,2.833333333333333,24.0,1.6,25.0,SHAKY,shaky,3.13636363636364,3.03846153846154,4.69230769230769,2.92,2.04347826086957,shaky,shaky,2.1818,2.1492,-12.609529565390604,SHAKY,2.696877,3.433987,3.0,7.0,shaky,3,7,1.3862943611198906,2.0794415416798357
A GOALIE,A GOALIE,NOUN,people,Sports,,,,a,57,37,6,92,0.7760416666666666,0.061224489795918366,0.6063829787234043,0.64,25.0,1.2592592592592593,27.0,A GOALIE,a goalie,3.27272727272727,4.30769230769231,4.6,4.11538461538461,3.1304347826087,goalie,a goalie,1.8692,1.5441,-17.01824972287769,A GOALIE,0.117783,1.609438,0.0,18.0,goalie,0,18,0.0,2.9444389791664403
SHARP,SHARP,ADJ,,,,,,,37,38,8,73,0.7051282051282052,0.09876543209876543,0.49333333333333335,2.96,25.0,2.3076923076923075,26.0,SHARP,sharp,3.68181818181818,3.23076923076923,4.92307692307692,3.30769230769231,2.78260869565217,sharp,sharp,3.0842,2.96,-10.19082450200282,SHARP,,,5.0,12.0,sharp,5,12,1.791759469228055,2.5649493574615367
GARY,GARY,NOUN,common names,boy,,,,,47,28,4,76,0.7935483870967742,0.05,0.6266666666666667,0.04,25.0,1.3703703703703705,27.0,GARY,Gary,2.63636363636364,3.88461538461538,3.19230769230769,2.26923076923077,2.8695652173913,Gary,Gary,,,-11.44367757949608,GARY,1.770706,3.912023,7.0,11.0,gary,7,11,2.0794415416798357,2.4849066497880004
TO HEAT,TO HEAT,VERB,,,,,,to,40,38,8,74,0.7125,0.0975609756097561,0.5128205128205128,2.72,25.0,1.5,28.0,TO HEAT,to heat,3.45454545454545,3.46153846153846,4.80769230769231,2.88461538461538,3.26086956521739,heat,to heat,3.3107,3.1193,-13.0210470411446,TO HEAT,3.538541,7.205635,16.0,32.0,heat,16,32,2.833213344056216,3.4965075614664802
TO TWEET,TO TWEET,VERB,,,,,,to,66,6,5,74,0.9271523178807947,0.06329113924050633,0.9166666666666666,0.5416666666666666,24.0,1.7307692307692308,26.0,TO TWEET,to tweet,2.77272727272727,2.96153846153846,4.61538461538461,2.53846153846154,3.56521739130435,tweet,to tweet,1.6435,1.2041,-16.34475753099456,TO TWEET,,,2.0,10.0,tweet,2,10,1.0986122886681098,2.3978952727983707
PARSLEY,PARSLEY,NOUN,food,seasoning / condiments,spice,,,,48,16,7,67,0.8333333333333334,0.0945945945945946,0.75,0.04,25.0,1.0,27.0,PARSLEY,parsley,2.59090909090909,4.76,4.69230769230769,4.61538461538461,3.43478260869565,parsley,parsley,1.6435,1.5315,-12.531846475037442,PARSLEY,,,2.0,6.0,parsley,2,6,1.0986122886681098,1.9459101490553132
MILITARY,MILITARY,ADJ,,,,,,,70,27,7,99,0.8325123152709359,0.0660377358490566,0.7216494845360825,1.0,25.0,1.2592592592592593,27.0,MILITARY,military,3.81818181818182,3.92307692307692,4.72,3.96,3.0,military,military,3.323,2.9818,-9.075695911661414,MILITARY,3.275571,6.532334,0.0,0.0,military,0,0,0.0,0.0
A TUBE TOP,A TUBE TOP,NOUN,clothing,top,,,,a,62,14,6,75,0.8726114649681529,0.07407407407407407,0.8157894736842105,0.28,25.0,1.2142857142857142,28.0,A TUBE TOP,a tube top,3.13636363636364,4.84615384615385,4.69230769230769,4.53846153846154,3.30434782608696,tube top,a tube top,,,-18.62312459315864,A TUBE TOP,,,15.5,21.5,tube;top,8;23,16;27,2.803360380906535,3.1135153092103742
