,Word,hits,misses,correct.rejections,false.alarms,word.x,pos,wn_num_meanings,wn_num_synonyms,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,meanings,meanings_n,num_synonyms,syn_n,arousal,concrete,fam,image,valence,X,word.y,mean.cor,num_syn,r.given.w,w.given.r,Acc,freq,M,false.alarm.rate,hit.rate,GloVe distinctiveness
1898,TOOLBOX,57,18,77,8,toolbox,n,1,4,64,44,61,42,1.25,1.8129,0.52,1.6532,1.14814814814815,27,0.791666666666667,24,2.1666666666666696,4.75,4.92857142857143,4.92,3.37931034482759,221,toolbox,-0.155762667321888,1.791666666666667,0.8709677419354825,0.5581395348837208,0.8375,3.7612001156935615,-4.34434640103918,0.09411764705882353,0.76,0.07361652162859733
1899,TOPNOTCH,35,36,74,5,topnotch,s,1,9,20,19,15,14,0.39,1.3222,0.23,1.301,1.14814814814815,27,3.6363636363636402,22,4.08333333333333,1.96153846153846,4.40740740740741,1.89285714285714,4.37037037037037,167,topnotch,-0.184690917323303,4.63636363636364,0.8709677419354825,0.21568627450980374,0.7266666666666667,2.7080502011022096,-4.241980561028166,0.06329113924050632,0.4929577464788733,0.06791931177765982
1900,TORCHED,51,23,68,11,torched,v,1,1,44,39,43,38,0.86,1.6532,0.46,1.6021,1.33333333333333,27,2.35,20,4.22727272727273,2.92307692307692,4.73333333333333,3.25,2.0,1204,torched,0.13009916558852,3.35,0.7500000000000019,0.29850746268656714,0.7777777777777778,3.6635616461296463,-4.872521991966622,0.13924050632911392,0.6891891891891891,0.07589954414218883
1901,TORMENT,47,38,83,11,torment,n,9,29,139,118,135,117,2.73,2.1461,1.41,2.0755,1.4,25,2.55555555555556,27,4.13636363636364,2.07692307692308,4.75,2.2,1.24137931034483,893,torment,0.0508831143988416,3.55555555555556,0.7142857142857143,0.2812499999999997,0.7262569832402235,4.770684624465665,-6.039195949929173,0.11702127659574467,0.5529411764705883,0.13590679663204974
1902,TORTOISE,52,19,75,5,tortoise,n,1,1,57,27,50,22,1.12,1.7634,0.32,1.4472,1.33333333333333,27,0.8,20,1.6363636363636398,4.807692307692309,4.5,4.79166666666667,3.8275862068965503,569,tortoise,-0.0358551242245252,1.8,0.7500000000000019,0.5555555555555556,0.8410596026490066,3.1354942159291497,-3.7232808808312687,0.0625,0.7323943661971831,0.09595767658024516
1903,TOWNS,39,38,75,6,towns,n,4,8,291,210,263,206,5.71,2.4654,2.5,2.3243,1.33333333333333,27,2.875,24,2.6,4.18518518518519,4.96551724137931,4.17241379310345,3.4137931034482794,2033,towns,0.41477350394139,3.875,0.7500000000000019,0.25806451612903225,0.7215189873417721,5.332718793265369,-6.687264456070678,0.07407407407407407,0.5064935064935064,0.09357594383911683
1904,TRAITORS,55,17,67,13,traitors,n,2,7,115,87,99,75,2.25,2.0645,1.04,1.9445,1.11111111111111,27,2.31034482758621,29,4.29166666666667,3.21428571428571,4.73333333333333,2.53571428571429,1.6551724137931,989,traitors,0.0738485243316924,3.31034482758621,0.9000000000000009,0.30208333333333304,0.8026315789473685,4.330733340286331,-5.5277857017676935,0.1625,0.7638888888888888,0.10399390986130906
1905,TRANSFUSION,48,33,83,4,transfusion,n,2,3,78,64,76,62,1.53,1.8976,0.76,1.8129,1.57142857142857,28,1.1363636363636398,22,3.45454545454545,3.5384615384615397,4.518518518518519,3.40740740740741,2.3846153846153797,1103,transfusion,0.10254552240916999,2.13636363636364,0.6363636363636369,0.4680851063829779,0.7797619047619048,4.143134726391533,-4.902239874743278,0.045977011494252866,0.5925925925925926,0.06636744379627506
1906,TRANSPIRED,30,54,79,11,transpired,v,5,6,21,20,21,20,0.41,1.3424,0.24,1.3222,1.14814814814815,27,2.5652173913043503,23,3.05555555555556,2.0,4.78571428571429,1.4,2.9310344827586206,1066,transpired,0.0916675760696916,3.56521739130435,0.8709677419354825,0.28048780487804864,0.6264367816091954,3.0445224377234235,-4.315747469058527,0.12222222222222222,0.35714285714285715,0.12328145711438647
1907,TRANSPOSED,40,28,70,6,transposed,v,8,17,6,6,6,6,0.12,0.8451,0.07,0.8451,1.26923076923077,26,1.89473684210526,19,2.85714285714286,2.2,4.20689655172414,1.6666666666666698,3.0714285714285694,437,transposed,-0.0723641724886514,2.8947368421052597,0.7878787878787874,0.3454545454545458,0.7638888888888888,1.9459101490553128,-3.0088043551213426,0.07894736842105263,0.5882352941176471,0.07163994831994278
1908,TRAPEZE,51,24,80,6,trapeze,n,1,1,69,38,63,37,1.35,1.8451,0.45,1.5911,1.03703703703704,27,0.315789473684211,19,3.95454545454545,4.11538461538461,4.5333333333333306,4.4782608695652195,3.51724137931034,463,trapeze,-0.06681510282773599,1.3157894736842108,0.9642857142857114,0.7599999999999997,0.8136645962732919,3.6375861597263857,-3.9120230054281455,0.06976744186046513,0.68,0.07704577650221565
1909,TRAPPER,48,24,70,15,trapper,n,1,1,84,47,14,11,1.65,1.9294,0.56,1.6812,1.61538461538462,26,1.61904761904762,21,3.18181818181818,3.65384615384615,4.2222222222222205,3.59259259259259,2.42307692307692,233,trapper,-0.149242899659913,2.61904761904762,0.6190476190476173,0.3818181818181817,0.7515923566878981,2.4849066497880004,-3.4477173972970485,0.17647058823529413,0.6666666666666666,0.0793177066594313
1910,TRASHED,60,28,84,8,trashed,v,2,6,134,119,131,116,2.63,2.1303,1.42,2.0792,2.21428571428571,28,3.0,28,3.60869565217391,2.57142857142857,4.851851851851849,3.76,1.55172413793103,713,trashed,0.00233912858290914,4.0,0.4516129032258073,0.25,0.8,4.762173934797756,-6.148468295917647,0.08695652173913042,0.6818181818181818,0.11885518177123039
1911,TREAD,46,30,73,9,tread,n,10,14,116,93,94,80,2.27,2.0682,1.11,1.9731,1.9259259259259298,27,2.46428571428571,28,2.7083333333333304,3.10714285714286,4.76666666666667,3.10714285714286,3.0,994,tread,0.0754712671858353,3.46428571428571,0.5192307692307682,0.2886597938144333,0.7531645569620253,4.394449154672439,-5.636955623000617,0.1097560975609756,0.6052631578947368,0.1046114117000464
1912,TREASON,49,24,70,10,treason,n,3,10,259,165,239,160,5.08,2.415,1.97,2.2201,1.12,25,1.84,25,4.31818181818182,2.0,4.82142857142857,1.84,1.37931034482759,1352,treason,0.16969904712977202,2.84,0.8928571428571428,0.3521126760563381,0.7777777777777778,5.081404364984463,-6.125208417157578,0.125,0.6712328767123288,0.09758974984703493
1913,TREATIES,41,28,65,9,treaties,n,1,3,42,36,38,34,0.82,1.6335,0.43,1.5682,1.33333333333333,27,2.21428571428571,28,3.0,3.53571428571429,4.5333333333333306,2.67857142857143,3.62068965517241,1521,treaties,0.21653594415248997,3.21428571428571,0.7500000000000019,0.3111111111111115,0.7412587412587412,3.555348061489413,-4.722953221644474,0.12162162162162166,0.5942028985507246,0.06309000912744164
1914,TREMBLE,33,31,67,7,tremble,n,2,4,114,80,97,77,2.24,2.0607,0.95,1.9085,1.3703703703703702,27,3.13793103448276,29,3.7916666666666696,2.85714285714286,4.89655172413793,3.75,2.24137931034483,605,tremble,-0.0252424687624042,4.13793103448276,0.7297297297297299,0.24166666666666656,0.7246376811594203,4.356708826689592,-5.776904739485164,0.0945945945945946,0.515625,0.12391634269601141
1915,TRENTON,51,18,72,5,trenton,n,1,2,82,35,0,0,1.61,1.9191,0.42,1.5563,1.08333333333333,24,0.0625,16,2.5,3.76,3.5,2.5416666666666696,2.68965517241379,1021,trenton,0.0828256332120506,1.0625,0.9230769230769259,0.9411764705882352,0.8424657534246576,0.0,-0.06062462181643485,0.06493506493506493,0.7391304347826086,0.09016156765310646
1916,TRIBUTE,50,28,75,9,tribute,n,3,5,267,177,258,174,5.24,2.4281,2.11,2.2504,1.6296296296296298,27,2.51724137931034,29,3.4166666666666696,2.8518518518518503,4.86666666666667,2.39285714285714,4.0,1899,tribute,0.338867321618532,3.51724137931034,0.6136363636363635,0.2843137254901965,0.7716049382716049,5.1647859739235145,-6.4224629572213106,0.10714285714285714,0.6410256410256411,0.08306216111414756
1917,TRIPLE,38,41,82,4,triple,n,7,19,479,328,364,267,9.39,2.6812,3.91,2.5172,1.7037037037037,27,1.64,25,3.0,3.26923076923077,4.89285714285714,2.6,3.4137931034482794,1969,triple,0.374105847517455,2.64,0.5869565217391317,0.3787878787878789,0.7272727272727273,5.5909869805108565,-6.561765897669082,0.04651162790697674,0.4810126582278481,0.09972394256624224
1918,TROOPERS,62,18,69,17,troopers,n,4,7,86,52,69,42,1.69,1.9395,0.62,1.7243,1.7692307692307698,26,2.21052631578947,19,3.8636363636363598,4.11538461538461,4.76666666666667,4.20833333333333,2.6551724137931,1244,troopers,0.140206867888924,3.21052631578947,0.5652173913043476,0.3114754098360659,0.7891566265060241,3.7612001156935615,-4.927635000700431,0.19767441860465115,0.775,0.09414663001236076
1919,TROOPS,67,19,77,16,troops,n,7,14,983,456,936,444,19.27,2.9930000000000003,5.44,2.6599,1.8148148148148102,27,2.90909090909091,22,3.68181818181818,4.23076923076923,4.925925925925929,4.40740740740741,2.88461538461538,2091,troops,0.456307418818916,3.90909090909091,0.5510204081632668,0.25581395348837205,0.8044692737430168,6.09807428216624,-7.461379125061432,0.1720430107526882,0.7790697674418605,0.10441431317764685
1920,TROUBLEMAKER,61,16,73,13,troublemaker,n,1,5,110,97,106,93,2.16,2.0453,1.16,1.9912,1.28571428571429,28,3.2608695652173902,23,4.13636363636364,2.15384615384615,4.925925925925929,2.92307692307692,1.80769230769231,387,troublemaker,-0.0872628420533772,4.26086956521739,0.7777777777777751,0.2346938775510205,0.8220858895705522,4.543294782270004,-5.9927680450114265,0.1511627906976744,0.7922077922077922,0.09326291109411279
1921,TRUCE,39,48,90,7,truce,n,1,3,220,150,176,130,4.31,2.3444,1.79,2.1790000000000003,1.10714285714286,28,1.88888888888889,27,2.95652173913043,2.7241379310344795,4.66666666666667,2.52,4.13793103448276,1769,truce,0.293994676776516,2.88888888888889,0.9032258064516104,0.34615384615384603,0.7010869565217391,4.875197323201151,-5.936069283886415,0.07216494845360824,0.4482758620689655,0.08669582082404959
1922,TRUCKLOAD,54,22,74,13,truckload,,0,0,51,42,49,40,1.0,1.716,0.5,1.6335,1.27586206896552,29,2.07692307692308,26,2.6363636363636402,3.92,4.75862068965517,4.20689655172414,3.13793103448276,560,truckload,-0.0404125975503657,3.07692307692308,0.7837837837837821,0.3249999999999997,0.7852760736196319,3.7135720667043084,-4.837502163356708,0.14942528735632185,0.7105263157894737,0.08606582338059508
1923,TRUMPET,50,18,60,14,trumpet,n,4,7,210,99,194,93,4.12,2.3243,1.18,2.0,1.7857142857142903,28,0.7407407407407409,27,3.7391304347826098,4.79310344827586,4.846153846153849,4.92,3.86206896551724,1353,trumpet,0.17013209804909402,1.740740740740741,0.5599999999999986,0.5744680851063829,0.7746478873239436,4.543294782270004,-5.097605517975733,0.1891891891891892,0.7352941176470589,0.09689158301239469
1924,TUBBY,64,20,78,12,tubby,s,1,5,31,20,10,8,0.61,1.5051,0.24,1.3222,1.33333333333333,27,3.80769230769231,26,2.28,2.71428571428571,4.13333333333333,3.5,2.1724137931034497,367,tubby,-0.0930530519644971,4.807692307692309,0.7500000000000019,0.2079999999999999,0.8160919540229885,2.19722457733622,-3.767441776617039,0.13333333333333333,0.7619047619047619,0.1110946159464886
1925,TUCKER,48,24,73,5,tucker,n,5,11,366,76,5,5,7.18,2.5647,0.91,1.8865,1.4347826086956499,23,0.55,20,2.2727272727272703,3.26923076923077,3.0384615384615397,1.88,3.03448275862069,1442,tucker,0.19405181701345298,1.55,0.696969696969698,0.6451612903225806,0.8066666666666666,1.791759469228055,-2.2300144001592104,0.0641025641025641,0.6666666666666666,0.11120348366633191
1926,TUITION,64,20,86,6,tuition,n,2,5,206,140,191,131,4.04,2.316,1.67,2.1492,1.35714285714286,28,1.3181818181818201,22,2.31818181818182,4.0,4.851851851851849,2.3333333333333304,2.26923076923077,1707,tuition,0.27247026303733396,2.31818181818182,0.7368421052631563,0.4313725490196075,0.8522727272727273,4.8828019225863715,-5.7235851019523825,0.06521739130434782,0.7619047619047619,0.06867531855009862
1927,TUMMY,48,13,63,7,tummy,n,2,9,177,140,159,130,3.47,2.2504,1.67,2.1492,1.0,27,2.375,24,1.94444444444444,4.5,4.96551724137931,4.64,3.51724137931034,525,tummy,-0.0501678026661312,3.375,1.0,0.2962962962962963,0.8473282442748091,4.875197323201151,-6.091592647525643,0.1,0.7868852459016393,0.10773895592702863
1928,TURNIP,56,24,84,9,turnip,n,2,4,88,45,78,42,1.73,1.9494,0.54,1.6628,1.06666666666667,30,0.19047619047619,21,1.7083333333333302,4.92307692307692,4.64285714285714,4.53571428571429,3.22222222222222,361,turnip,-0.0942227453010716,1.19047619047619,0.9374999999999972,0.8400000000000003,0.8092485549132948,3.7612001156935615,-3.93555350283834,0.0967741935483871,0.7,0.10103420566375147
1929,TURNSTILE,59,33,97,4,turnstile,n,1,1,19,11,18,10,0.37,1.301,0.13,1.0792,1.08695652173913,23,0.7142857142857142,21,2.47368421052632,4.321428571428569,4.24137931034483,3.64,3.0714285714285694,370,turnstile,-0.0925342091790244,1.714285714285714,0.9200000000000004,0.5833333333333335,0.8082901554404145,2.3978952727983707,-2.9368917735310576,0.0396039603960396,0.6413043478260869,0.06859679827133783
1930,TWIN,45,31,79,7,twin,n,9,22,532,339,395,286,10.43,2.7267,4.04,2.5315,1.6896551724137898,29,1.18518518518519,27,2.2272727272727297,4.0,4.75862068965517,4.17241379310345,3.6551724137931,1751,twin,0.28795517435803397,2.18518518518519,0.5918367346938787,0.4576271186440668,0.7654320987654321,5.6594822157596205,-6.441182793661014,0.08139534883720931,0.5921052631578947,0.09394848330616233
1931,TWINGE,44,26,71,7,twinge,n,5,14,26,23,26,23,0.51,1.4314,0.27,1.3802,1.4166666666666698,24,1.6818181818181799,22,3.5714285714285694,2.68965517241379,4.11111111111111,2.4,2.20689655172414,652,twinge,-0.013947184936260001,2.68181818181818,0.7058823529411747,0.3728813559322037,0.777027027027027,3.1780538303479458,-4.164548820895349,0.08974358974358974,0.6285714285714286,0.11992036014228834
1932,TWIST,56,25,64,20,twist,n,23,70,643,464,553,418,12.61,2.8089,5.53,2.6675,1.96296296296296,27,2.89655172413793,29,3.7916666666666696,2.8214285714285694,4.93333333333333,3.5714285714285694,3.13793103448276,1875,twist,0.33222385594127396,3.89655172413793,0.5094339622641517,0.256637168141593,0.7272727272727273,6.037870919922137,-7.397962908648004,0.2380952380952381,0.6913580246913579,0.12742142530966988
1933,TYLER,38,34,76,3,tyler,n,2,4,709,138,8,3,13.9,2.8513,1.65,2.1430000000000002,1.2,25,0.0952380952380952,21,2.3636363636363598,3.68965517241379,3.8518518518518503,2.75,3.0714285714285694,1296,tyler,0.157980025611924,1.0952380952380951,0.8333333333333334,0.9130434782608696,0.7549668874172185,1.3862943611198906,-1.4772661393256172,0.0379746835443038,0.5277777777777778,0.11955641429072053
1934,TYPEWRITTEN,58,24,89,5,typewritten,v,1,2,8,7,7,6,0.16,0.9542,0.08,0.9031,1.08,25,0.92,25,2.2727272727272703,4.19230769230769,4.89285714285714,4.16,3.0689655172413794,507,typewritten,-0.0548193820278555,1.92,0.9259259259259258,0.5208333333333334,0.8352272727272727,1.9459101490553128,-2.598235335095003,0.05319148936170213,0.7073170731707317,0.04383581060427811
1935,UFO,75,13,90,3,ufo,n,1,3,119,48,0,0,2.33,2.0792,0.57,1.6902,1.35714285714286,28,1.34615384615385,26,4.21739130434783,3.6551724137931,4.7407407407407405,4.48,3.0,711,ufo,0.0017688701885488199,2.3461538461538503,0.7368421052631563,0.42622950819672056,0.9116022099447514,0.0,-0.852777326151831,0.03225806451612903,0.8522727272727273,0.08431518432958572
1936,ULCER,65,20,92,9,ulcer,n,1,2,131,86,129,85,2.57,2.1206,1.03,1.9395,1.3076923076923102,26,0.6,25,3.09090909090909,4.38461538461539,4.75,3.6,1.37931034482759,891,ulcer,0.0504650181687405,1.6,0.7647058823529399,0.625,0.8440860215053764,4.4543472962535064,-4.924350925499243,0.0891089108910891,0.7647058823529411,0.07824015391514329
1937,UMBRELLA,66,17,78,10,umbrella,n,4,4,382,209,368,204,7.49,2.5832,2.49,2.3222,1.6296296296296298,27,0.517241379310345,29,2.2083333333333304,4.82142857142857,4.9666666666666694,4.89285714285714,3.13793103448276,1696,umbrella,0.269701845598409,1.517241379310345,0.6136363636363635,0.6590909090909091,0.8421052631578947,5.3230099791384085,-5.739903783070194,0.11363636363636365,0.7951807228915663,0.1025553924235202
1938,UNAUTHORIZED,55,33,75,26,unauthorized,a,2,5,118,93,98,81,2.31,2.0755,1.11,1.9731,1.10344827586207,29,2.8518518518518503,27,3.18181818181818,2.40740740740741,4.72413793103448,1.75862068965517,1.82758620689655,1491,unauthorized,0.20825493095334802,3.8518518518518503,0.9062499999999992,0.25961538461538475,0.6878306878306878,4.4067192472642525,-5.755273280401298,0.25742574257425743,0.625,0.07828408283623088
1939,UNAVAILABLE,53,26,84,7,unavailable,a,1,1,105,94,102,92,2.06,2.0253,1.12,1.9777,1.35714285714286,28,2.7037037037037,27,2.0,2.1481481481481497,4.86206896551724,1.72413793103448,2.1724137931034497,1749,unavailable,0.287372492111737,3.7037037037037,0.7368421052631563,0.27000000000000024,0.8058823529411765,4.532599493153255,-5.841932813137017,0.07692307692307693,0.6708860759493671,0.057044020574007974
1940,UNBELIEVABLE,57,24,67,23,unbelievable,a,2,6,1500,1100,891,700,29.41,3.1764,13.11,3.0418,1.11111111111111,27,3.0833333333333304,24,3.38888888888889,1.67857142857143,4.93103448275862,1.92,3.22222222222222,1648,unbelievable,0.255537111169387,4.08333333333333,0.9000000000000009,0.2448979591836737,0.7251461988304093,6.55250788703459,-7.959421535357215,0.25555555555555554,0.7037037037037037,0.1428867808350753
1941,UNCHECKED,44,36,77,9,unchecked,s,1,4,19,18,18,17,0.37,1.301,0.21,1.2788,1.64285714285714,28,2.6956521739130404,23,2.5416666666666696,2.64285714285714,5.0,2.1,2.57142857142857,1235,unchecked,0.138042836898948,3.6956521739130404,0.6086956521739141,0.2705882352941179,0.7289156626506024,2.8903717578961645,-4.197528798457331,0.10465116279069768,0.55,0.10320842807363938
1942,UNDER,48,35,80,8,under,s,10,12,13358,5576,12475,5447,261.92,4.1258,66.48,3.7464,1.67857142857143,28,2.03703703703704,27,2.4347826086956497,3.0689655172413794,4.925925925925929,3.125,2.79310344827586,2204,under,0.634218167240705,3.03703703703704,0.5957446808510634,0.3292682926829265,0.7485380116959064,8.60300384782935,-9.713886229089272,0.09090909090909093,0.5783132530120482,0.07675774757739112
1943,UNDERAGE,63,21,79,9,underage,a,2,4,111,94,104,89,2.18,2.0492,1.12,1.9777,1.25925925925926,27,2.03448275862069,29,2.9166666666666696,2.75,4.9,2.8214285714285694,2.35714285714286,1209,underage,0.132233122356266,3.03448275862069,0.7941176470588229,0.3295454545454545,0.8255813953488372,4.499809670330264,-5.609850654821996,0.10227272727272728,0.75,0.09154749782380038
1944,UNDERCOVER,52,19,58,21,undercover,s,1,9,598,330,522,312,11.73,2.7774,3.93,2.5198,1.77777777777778,27,1.8,20,3.85714285714286,2.24,5.0,2.4166666666666696,2.7241379310344795,1518,undercover,0.21554758264204896,2.8,0.5624999999999993,0.35714285714285715,0.7333333333333333,5.746203190540153,-6.775822607721312,0.26582278481012656,0.7323943661971831,0.09191059478094445
1945,UNDERESTIMATED,69,11,73,17,underestimated,v,3,6,128,118,128,118,2.51,2.1106,1.41,2.0755,1.11111111111111,27,1.75,24,2.52941176470588,1.7857142857142903,4.93103448275862,1.68,2.48275862068966,1246,underestimated,0.14028396726591502,2.75,0.9000000000000009,0.3636363636363637,0.8352941176470589,4.7791234931115305,-5.7907244047900095,0.18888888888888888,0.8625,0.11697478768693984
1946,UNDERGRADUATE,66,13,72,20,undergraduate,n,1,2,22,22,22,22,0.43,1.3617,0.26,1.3617,1.10714285714286,28,0.8888888888888891,27,2.52173913043478,3.6551724137931,4.703703703703701,3.16,3.44827586206897,1703,undergraduate,0.271412662108197,1.8888888888888888,0.9032258064516104,0.5294117647058824,0.8070175438596491,3.1354942159291497,-3.7714829826491454,0.21739130434782608,0.8354430379746836,0.04596140608743855
1947,UNDERLAY,48,32,87,4,underlay,n,6,9,96,20,11,4,1.88,1.9868,0.24,1.3222,1.42307692307692,26,1.26666666666667,15,1.8636363636363602,2.59259259259259,4.06666666666667,2.0,2.86206896551724,7,underlay,-0.38202169425890403,2.2666666666666697,0.7027027027027042,0.4411764705882346,0.7894736842105263,1.6094379124341005,-2.4277482359480533,0.04395604395604396,0.6,0.06633041939501141
